Fecha;CCL;Mayorista;MEP;Minorista;Solidario
2021-08-03;181,396615524127;96,8133;169,570103961787;102,177;168,59205
2021-08-04;180,491796080642;96,8433;169,726066083027;102,25;168,7125
2021-08-05;180,106119820734;96,875;169,934640522876;102,279;168,76035
2021-08-06;177,618976338647;96,9083;170,088647412068;102,302;168,7983
2021-08-09;178,092942196216;96,9967;169,94301994302;102,325;168,83625
2021-08-10;177,623158634984;97,0283;169,87270155587;102,338;168,8577
2021-08-11;176,576064436317;97,0517;170,025330706445;102,344;168,8676
2021-08-12;174,648066100359;97,0767;169,618834080717;102,364;168,9006
2021-08-13;177,385469342044;97,105;169,447608200456;102,532;169,1778
2021-08-16;179,951982565789;97,105;169,447608200456;102,532;169,1778
2021-08-17;177,319231274771;97,23;169,407428409413;102,568;169,2372
2021-08-18;177,777525845492;97,265;169,385443217219;102,568;169,2372
2021-08-19;179,108503326944;97,2883;169,597277368123;102,611;169,30815
2021-08-20;180,764707124955;97,315;169,322370286362;102,635;169,34775
2021-08-23;178,57800920923;97,4117;169,455473624504;102,76;169,554
2021-08-24;176,266927724133;97,4367;169,426391636055;102,786;169,5969
2021-08-25;175,475650200733;97,4833;169,663556686457;102,788;169,6002
2021-08-26;176,254403794726;97,545;169,9604743083;102,969;169,89885
2021-08-27;176,751366415514;97,5667;169,969127140051;102,974;169,9071
2021-08-30;174,478523301516;97,7167;169,98056095529;103,109;170,12985
2021-08-31;175,954084303413;97,7517;170,256127788488;103,14;170,181
2021-09-01;173,379182013505;97,78;170,417570498915;103,22;170,313
2021-09-02;176,743990679831;97,8333;170,581954084357;103,307;170,45655
2021-09-03;177,387880754969;97,8683;170,575692963753;103,325;170,48625
2021-09-06;178,67622672686;97,95;170,815677966102;103,452;170,6958
2021-09-07;177,149527043415;97,9883;171,202113606341;103,42;170,643
2021-09-08;177,522282721787;98,0233;170,680074093676;103,527;170,81955
2021-09-09;179,021062035926;98,05;170,667726550079;103,543;170,84595
2021-09-10;180,92104295381;98,0967;170,647558386412;103,555;170,86575
2021-09-13;178,320890446584;98,2083;171,03825136612;103,624;170,9796
2021-09-14;177,977303070761;98,22;171,439770054873;103,617;170,96805
2021-09-15;177,719997298575;98,245;171,829140461216;103,706;171,1149
2021-09-16;184,911429286429;98,3117;172,315348349921;103,579;170,90535
2021-09-17;180,353452076536;98,3483;172,44094488189;103,771;171,22215
2021-09-20;182,207900233905;98,4817;172,676874340021;104,087;171,74355
2021-09-21;185,995124113475;98,4917;172,669491525424;104,256;172,0224
2021-09-22;189,33642738998;98,505;172,990183072433;104,103;171,76995
2021-09-23;189,78439650256;98,5183;173,326248671626;104,103;171,76995
2021-09-24;191,938046133803;98,56;173,420770877944;104,118;171,7947
2021-09-27;196,066207725845;98,6683;173,924731182796;104,183;171,90195
2021-09-28;197,131656516395;98,6817;174,407327586207;104,194;171,9201
2021-09-29;196,373427321605;98,705;174,644104217029;104,199;171,92835
2021-09-30;195,242401022811;98,735;175,026939655172;104,3;172,095
2021-10-01;194,153157152557;98,7817;175,473228772309;104,253;172,01745
2021-10-04;194,642243756895;98,885;175,888256034717;104,335;172,15275
2021-10-05;191,23366295109;98,9;176,342327609703;104,532;172,4778
2021-10-06;192,706904400453;98,9217;176,333150082463;104,532;172,4778
2021-10-07;191,439068903689;98,945;176,449574058807;104,535;172,48275
2021-10-08;192,534156461897;98,945;176,449574058807;104,535;172,48275
2021-10-11;192,989749627379;98,945;176,449574058807;104,535;172,48275
2021-10-12;192,978513161214;99,1;176,776333978435;104,47;172,3755
2021-10-13;192,828147071328;99,125;177,097756854057;104,635;172,64775
2021-10-14;194,704057615064;99,155;177,432769614638;104,587;172,56855
2021-10-15;196,501157836047;99,185;177,675840978593;104,699;172,75335
2021-10-18;197,147414565205;99,275;178,019525801953;104,793;172,90845
2021-10-19;198,488674190144;99,305;178,364042434394;104,879;173,05035
2021-10-20;196,348202786559;99,3383;178,599330357143;104,88;173,052
2021-10-21;199,668902648779;99,3683;178,828451882845;104,89;173,0685
2021-10-22;201,460524923894;99,3983;179,229480737018;104,943;173,15595
2021-10-25;201,109592572677;99,4933;179,230554781154;105,039;173,31435
2021-10-26;202,248504837615;99,5267;179,236343366778;105,045;173,32425
2021-10-27;204,12797553544;99,6167;179,230554781154;105,13;173,4645
2021-10-28;206,129071264029;99,6917;179,229480737018;105,15;173,4975
2021-10-29;208,370103466323;99,7217;179,21568627451;105,225;173,62125
2021-11-01;214,84150193753;99,825;179,220415030847;105,348;173,8242
2021-11-02;218,465227817746;99,8533;179,321938918465;105,356;173,8374
2021-11-03;214,806866190232;99,9033;180,101180438449;105,384;173,8836
2021-11-04;218,049438031592;99,9517;180,560224089636;105,402;173,9133
2021-11-05;217,531337138501;99,9467;181,255230125523;105,45;173,9925
2021-11-08;216,984693050506;100,05;181,85607113087;105,582;174,2103
2021-11-09;211,577386577591;100,0983;182,456140350877;105,627;174,28455
2021-11-10;214,584610031447;100,1433;182,743239475885;105,674;174,3621
2021-11-11;216,515260883082;100,175;183,231197771588;105,794;174,5601
2021-11-12;218,497322989511;100,2267;183,975432719151;105,82;174,603
2021-11-15;212,605869011371;100,2917;188,775220233021;105,882;174,7053
2021-11-16;214,020321396818;100,3083;200,304414003044;105,919;174,76635
2021-11-17;213,271802198078;100,3583;200;105,939;174,79935
2021-11-18;216,231505422682;100,4067;204,517782761935;105,949;174,81585
2021-11-19;218,098329978741;100,465;203,025477707006;105,963;174,83895
2021-11-22;223,395336512984;100,465;203,025477707006;105,963;174,83895
2021-11-23;217,947424360925;100,595;205,823957643944;106,09;175,0485
2021-11-24;217,02917691394;100,6233;204,875621890547;106,082;175,0353
2021-11-25;220,691347784999;100,6833;203,545150501672;106,158;175,1607
2021-11-26;217,294137970747;100,7583;200,17094017094;106,17;175,1805
2021-11-29;214,539792422108;100,9233;196,944536698771;106,409;175,57485
2021-11-30;214,853917183668;100,925;200,715746421268;106,482;175,6953
2021-12-01;226,047543498275;101,005;200,601265822785;106,55;175,8075
2021-12-02;220,810163659108;101,07;203,33440205194;106,603;175,89495
2021-12-03;224,522972131981;101,155;203,245749613601;106,625;175,93125
2021-12-06;224,477504794763;101,3233;201,963153125944;106,649;175,97085
2021-12-07;220,156339452338;101,365;198,104956268222;106,883;176,35695
2021-12-08;219,26324173636;101,365;198,104956268222;106,883;176,35695
2021-12-09;211,941812078849;101,5083;195,982404692082;107,261;176,98065
2021-12-10;210,314150508782;101,58;196,891811117753;107,299;177,04335
2021-12-13;207,214626458813;101,725;195,552193645991;107,384;177,1836
2021-12-14;209,760475491303;101,7733;194,385432473445;107,49;177,3585
2021-12-15;201,798955613577;101,83;191,694352159468;107,513;177,39645
2021-12-16;204,778170743688;101,8883;191,636473429952;107,548;177,4542
2021-12-17;210,009137815314;101,9667;199,220698254364;107,57;177,4905
2021-12-20;208,984126984127;102,145;200,408805031447;107,606;177,5499
2021-12-21;211,673142781876;102,2017;202,169811320755;107,727;177,74955
2021-12-22;208,843046487026;102,2767;199,844720496894;107,794;177,8601
2021-12-23;207,053248931151;102,33;197,96875;107,735;177,76275
2021-12-27;199,197964197964;102,5667;194,528875379939;107,94;178,101
2021-12-28;199,109024712473;102,62;193,34328358209;108,139;178,42935
2021-12-29;200,92614904401;102,69;196,025293586269;108,159;178,46235
2021-12-30;199,528123331134;102,75;197,798165137615;108,292;178,6818
2021-12-31;203,936544790987;102,75;197,798165137615;108,292;178,6818
2022-01-03;206,285599579568;103,04;198,727272727273;108,477;178,98705
2022-01-04;203,738379747845;103,08;197,404580152672;108,607;179,20155
2022-01-05;209,110822206798;103,15;199,068322981366;108,628;179,2362
2022-01-06;210,18824297452;103,23;202,491103202847;108,722;179,3913
2022-01-07;209,067283222315;103,29;203,838517538054;108,855;179,61075
2022-01-10;211,212805932842;103,5083;202,777777777778;108,964;179,7906
2022-01-11;209,541032280071;103,5767;202,475247524752;108,969;179,79885
2022-01-12;207,252835610223;103,6417;201,958831341301;109,052;179,9358
2022-01-13;209,319137749737;103,7433;200,738255033557;109,109;180,02985
2022-01-14;207,012144937355;103,8467;202,456499488229;109,213;180,20145
2022-01-17;204,795248541587;104,07;204,072553045859;109,457;180,60405
2022-01-18;211,584106452212;104,1867;203,604531410917;109,638;180,9027
2022-01-19;211,903293632491;104,2383;206,580293215138;109,667;180,95055
2022-01-20;221,048535814907;104,3033;212,321615036547;109,711;181,02315
2022-01-21;223,530588854815;104,3533;212,743055555556;109,785;181,14525
2022-01-24;221,593956375451;104,5317;219,165767709457;110,084;181,6386
2022-01-25;228,700203556181;104,6033;218,818535550053;110,109;181,67985
2022-01-26;228,700203556181;104,6833;218,818535550053;110,146;181,7409
